20/12/2023,010010MA42001,I-FREE,42,PLOMO-OSCURO NEGRO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010010MA43001,I-FREE,43,PLOMO-OSCURO NEGRO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010011MA39001,I-FREE,39,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010011MA40002,I-FREE,40,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010011MA41001,I-FREE,41,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010011MA42001,I-FREE,42,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010011MA43001,I-FREE,43,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010012MA39001,I-FREE,39,NEGRO-ACERO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010012MA43001,I-FREE,43,NEGRO-ACERO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010013MA40001,I-FREE,40,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010013MA41001,I-FREE,41,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010013MA41002,I-FREE,41,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010013MA42001,I-FREE,42,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010013MA43001,I-FREE,43,NEGRO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010014MA27001,IVANO,27,BOTIN NEGRO NEGRO,135.00,77.00,CAJAMARCA
20/12/2023,010014MA28002,IVANO,28,BOTIN NEGRO NEGRO,135.00,77.00,CAJAMARCA
20/12/2023,010014MA29001,IVANO,29,BOTIN NEGRO NEGRO,135.00,77.00,CAJAMARCA
20/12/2023,010014MA30001,IVANO,30,BOTIN NEGRO NEGRO,135.00,77.00,CAJAMARCA
20/12/2023,010014MA30002,IVANO,30,BOTIN NEGRO NEGRO,135.00,77.00,CAJAMARCA
20/12/2023,010014MA31002,IVANO,31,BOTIN NEGRO NEGRO,135.00,77.00,CAJAMARCA
20/12/2023,010014MA32001,IVANO,32,BOTIN NEGRO NEGRO,135.00,77.00,CAJAMARCA
17/12/2023,009006MA36001,IVANO,36,BLANCO BLANCO NIKE,.00,92.00,CAJAMARCA
20/12/2023,010015MA27001,IVANO,27,NEGRO BLANCO NIKE-URBANA,115.00,67.00,CAJAMARCA
20/12/2023,010015MA28001,IVANO,28,NEGRO BLANCO NIKE-URBANA,115.00,67.00,CAJAMARCA
20/12/2023,010015MA29001,IVANO,29,NEGRO BLANCO NIKE-URBANA,115.00,67.00,CAJAMARCA
20/12/2023,010015MA30001,IVANO,30,NEGRO BLANCO NIKE-URBANA,115.00,67.00,CAJAMARCA
20/12/2023,010015MA31001,IVANO,31,NEGRO BLANCO NIKE-URBANA,115.00,67.00,CAJAMARCA
20/12/2023,010015MA32001,IVANO,32,NEGRO BLANCO NIKE-URBANA,115.00,67.00,CAJAMARCA
20/12/2023,010016MA28001,IVANO,28,AZUL BLANCO NUEVO,115.00,67.00,CAJAMARCA
20/12/2023,010016MA29001,IVANO,29,AZUL BLANCO NUEVO,115.00,67.00,CAJAMARCA
20/12/2023,010016MA30001,IVANO,30,AZUL BLANCO NUEVO,115.00,67.00,CAJAMARCA
20/12/2023,010016MA31001,IVANO,31,AZUL BLANCO NUEVO,115.00,67.00,CAJAMARCA
20/12/2023,010016MA32001,IVANO,32,AZUL BLANCO NUEVO,115.00,67.00,CAJAMARCA
20/12/2023,010017MA29001,IVANO,29,VERDE BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010017MA30001,IVANO,30,VERDE BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010017MA31001,IVANO,31,VERDE BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010017MA32001,IVANO,32,VERDE BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010018MA27001,IVANO,27,NEGRO BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010018MA28001,IVANO,28,NEGRO BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010018MA29001,IVANO,29,NEGRO BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010018MA30001,IVANO,30,NEGRO BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010018MA31001,IVANO,31,NEGRO BLANCO CLASICO,110.00,62.00,CAJAMARCA
20/12/2023,010019MA26001,VADY-KITS,26,BOTIN PLOMO BLANCO-PERILLA,125.00,77.00,CAJAMARCA
20/12/2023,010019MA27001,VADY-KITS,27,BOTIN PLOMO BLANCO-PERILLA,125.00,77.00,CAJAMARCA
20/12/2023,010019MA28001,VADY-KITS,28,BOTIN PLOMO BLANCO-PERILLA,125.00,77.00,CAJAMARCA
